GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,42000104,554,1630178,Tyrese Maxey,1610612755,Philadelphia 76ers,4,11,17,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-47,15,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,564,201566,Russell Westbrook,1610612764,Washington Wizards,4,11,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-180,184,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,566,1629003,Shake Milton,1610612755,Philadelphia 76ers,4,10,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-60,63,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,568,203526,Raul Neto,1610612764,Washington Wizards,4,10,50,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,6,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,579,1630178,Tyrese Maxey,1610612755,Philadelphia 76ers,4,10,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-89,100,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,581,201577,Robin Lopez,1610612764,Washington Wizards,4,10,14,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-55,40,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,583,1627788,Furkan Korkmaz,1610612755,Philadelphia 76ers,4,10,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,212,153,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,588,1627788,Furkan Korkmaz,1610612755,Philadelphia 76ers,4,9,47,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,33,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,590,201566,Russell Westbrook,1610612764,Washington Wizards,4,9,35,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-70,67,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,601,203118,Mike Scott,1610612755,Philadelphia 76ers,4,9,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,133,231,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,603,1627788,Furkan Korkmaz,1610612755,Philadelphia 76ers,4,8,56,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3,57,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,612,1630178,Tyrese Maxey,1610612755,Philadelphia 76ers,4,8,43,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,613,201577,Robin Lopez,1610612764,Washington Wizards,4,8,24,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-44,67,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,614,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,7,59,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,22,89,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,622,201588,George Hill,1610612755,Philadelphia 76ers,4,7,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,57,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,629,201588,George Hill,1610612755,Philadelphia 76ers,4,7,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,221,111,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,637,1630178,Tyrese Maxey,1610612755,Philadelphia 76ers,4,6,54,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,76,115,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,639,203078,Bradley Beal,1610612764,Washington Wizards,4,6,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,71,260,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,641,1629655,Daniel Gafford,1610612764,Washington Wizards,4,6,33,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,14,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,642,1630178,Tyrese Maxey,1610612755,Philadelphia 76ers,4,6,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-22,272,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,644,201566,Russell Westbrook,1610612764,Washington Wizards,4,5,59,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,31,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,650,1630178,Tyrese Maxey,1610612755,Philadelphia 76ers,4,5,39,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-57,34,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,652,203526,Raul Neto,1610612764,Washington Wizards,4,5,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,120,226,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,657,201980,Danny Green,1610612755,Philadelphia 76ers,4,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,157,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,659,203078,Bradley Beal,1610612764,Washington Wizards,4,4,56,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-81,117,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,661,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,4,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,8,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,669,203552,Seth Curry,1610612755,Philadelphia 76ers,4,4,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,125,101,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,671,201980,Danny Green,1610612755,Philadelphia 76ers,4,4,15,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,672,201566,Russell Westbrook,1610612764,Washington Wizards,4,3,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,41,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,677,203526,Raul Neto,1610612764,Washington Wizards,4,3,26,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,45,90,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,679,203552,Seth Curry,1610612755,Philadelphia 76ers,4,3,15,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,29,220,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,681,1629060,Rui Hachimura,1610612764,Washington Wizards,4,2,52,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,35,71,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,690,203078,Bradley Beal,1610612764,Washington Wizards,4,2,32,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,21,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,696,1629655,Daniel Gafford,1610612764,Washington Wizards,4,2,13,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,5,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,705,201566,Russell Westbrook,1610612764,Washington Wizards,4,1,47,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,68,148,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,714,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,1,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,4,106,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,716,201980,Danny Green,1610612755,Philadelphia 76ers,4,1,26,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,34,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,718,1627788,Furkan Korkmaz,1610612755,Philadelphia 76ers,4,1,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-5,279,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,720,1629060,Rui Hachimura,1610612764,Washington Wizards,4,1,16,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,15,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,730,1629060,Rui Hachimura,1610612764,Washington Wizards,4,0,45,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,226,83,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,732,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,0,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-160,215,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,738,1630178,Tyrese Maxey,1610612755,Philadelphia 76ers,4,0,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,20,1,1,20210531,WAS,PHI
Shot Chart Detail,42000104,754,201980,Danny Green,1610612755,Philadelphia 76ers,4,0,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-95,247,1,0,20210531,WAS,PHI
Shot Chart Detail,42000104,761,1630178,Tyrese Maxey,1610612755,Philadelphia 76ers,4,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,188,1,0,20210531,WAS,PHI
Shot Chart Detail,42000177,7,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,11,44,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,17,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,9,202694,Marcus Morris Sr.,1610612746,LA Clippers,1,11,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-188,23,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,11,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,11,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,35,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,14,202695,Kawhi Leonard,1610612746,LA Clippers,1,10,59,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-68,163,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,16,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,1,10,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,229,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,18,202704,Reggie Jackson,1610612746,LA Clippers,1,10,30,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-74,22,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,21,202331,Paul George,1610612746,LA Clippers,1,10,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,95,238,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,27,201587,Nicolas Batum,1610612746,LA Clippers,1,9,40,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,90,-3,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,33,202695,Kawhi Leonard,1610612746,LA Clippers,1,9,10,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,98,118,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,34,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,1,8,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-102,226,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,39,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,8,47,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,41,202694,Marcus Morris Sr.,1610612746,LA Clippers,1,8,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,146,209,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,47,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,8,13,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,9,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,49,202695,Kawhi Leonard,1610612746,LA Clippers,1,8,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,211,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,51,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,45,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-6,59,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,52,202331,Paul George,1610612746,LA Clippers,1,7,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,7,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,57,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,7,13,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,266,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,59,201587,Nicolas Batum,1610612746,LA Clippers,1,6,59,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,11,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,62,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,45,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,206,226,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,63,201587,Nicolas Batum,1610612746,LA Clippers,1,6,22,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,1,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,65,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,1,6,5,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,22,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,67,1626246,Boban Marjanovic,1610612742,Dallas Mavericks,1,5,59,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,68,1629611,Terance Mann,1610612746,LA Clippers,1,5,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,40,190,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,69,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,5,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,46,269,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,71,1626246,Boban Marjanovic,1610612742,Dallas Mavericks,1,5,13,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,81,1629611,Terance Mann,1610612746,LA Clippers,1,4,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,83,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,4,27,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,92,248,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,84,202695,Kawhi Leonard,1610612746,LA Clippers,1,4,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,86,241,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,86,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,4,10,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-29,245,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,87,200765,Rajon Rondo,1610612746,LA Clippers,1,3,55,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,44,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,89,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,3,44,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,85,245,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,92,1629611,Terance Mann,1610612746,LA Clippers,1,3,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,111,228,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,99,202695,Kawhi Leonard,1610612746,LA Clippers,1,3,11,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,18,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,102,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,3,0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,68,135,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,104,200765,Rajon Rondo,1610612746,LA Clippers,1,2,31,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,65,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,106,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,2,19,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-57,114,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,113,203939,Dwight Powell,1610612742,Dallas Mavericks,1,1,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,6,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,115,200765,Rajon Rondo,1610612746,LA Clippers,1,1,44,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,5,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,127,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,1,8,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,110,68,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,128,1629611,Terance Mann,1610612746,LA Clippers,1,0,51,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,31,95,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,142,202695,Kawhi Leonard,1610612746,LA Clippers,1,0,14,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,6,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,143,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,0,2,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,145,203939,Dwight Powell,1610612742,Dallas Mavericks,1,0,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,158,202331,Paul George,1610612746,LA Clippers,2,11,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,113,122,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,160,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,2,11,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-100,236,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,162,200765,Rajon Rondo,1610612746,LA Clippers,2,11,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,147,233,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,164,1628973,Jalen Brunson,1610612742,Dallas Mavericks,2,10,58,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,33,106,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,166,1628973,Jalen Brunson,1610612742,Dallas Mavericks,2,10,55,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,11,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,169,1628379,Luke Kennard,1610612746,LA Clippers,2,10,38,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,27,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,177,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,2,10,6,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,3,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,179,202694,Marcus Morris Sr.,1610612746,LA Clippers,2,9,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,191,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,186,1626196,Josh Richardson,1610612742,Dallas Mavericks,2,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,208,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,202,202704,Reggie Jackson,1610612746,LA Clippers,2,8,32,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,31,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,212,202694,Marcus Morris Sr.,1610612746,LA Clippers,2,8,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,146,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,217,202695,Kawhi Leonard,1610612746,LA Clippers,2,7,41,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,53,115,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,219,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,2,7,36,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-157,192,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,222,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,7,24,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,14,105,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,227,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,2,6,56,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,72,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,233,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,2,6,33,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,177,189,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,235,201587,Nicolas Batum,1610612746,LA Clippers,2,6,26,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,4,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,237,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,2,6,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,138,99,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,239,202694,Marcus Morris Sr.,1610612746,LA Clippers,2,5,56,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-138,143,1,0,20210606,LAC,DAL
Shot Chart Detail,42000177,241,1626246,Boban Marjanovic,1610612742,Dallas Mavericks,2,5,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,1,20210606,LAC,DAL
Shot Chart Detail,42000177,252,202331,Paul George,1610612746,LA Clippers,2,5,30,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,2,1,1,20210606,LAC,DAL
